auc_pr,auc_roc,f1_macro,precision_pos,recall_pos,f1_pos,kappa,accuracy,baseline_ap,threshold,label,arm,model,fold,n_test
0.45018312814165784,0.9289319348995004,0.7126656310838972,0.45435727592630926,0.4418276972624799,0.4480048984590264,0.42533587616849455,0.9564419104679536,0.04000057981191546,0.2363,count,content,histgb,0,124179
0.4480601606278248,0.9298107043948853,0.7115252496916247,0.45056526207605346,0.4413126635796255,0.4458909682668836,0.42305305892527656,0.9561274944031954,0.04000057981191546,0.23612,count,content,histgb,1,124178
0.44737460913707605,0.9288594242261317,0.7128832466352494,0.4264096559178526,0.47654519830883835,0.45008556759840274,0.42584477143032573,0.9534217011064762,0.04000057981191546,0.21191,count,content,histgb,2,124178
0.4546848441944272,0.9300824858212223,0.715204296304251,0.42700600919052667,0.48641030803301794,0.4547764705882353,0.4305162447513474,0.9533492245003141,0.04000057981191546,0.21242,count,content,histgb,3,124178
0.4508436734510424,0.9304982200792842,0.7150777740563029,0.434080058758722,0.4759412119991947,0.4540478248343417,0.4302083121883311,0.9542189437742595,0.04000057981191546,0.2125,count,content,histgb,4,124178
0.4795368758308661,0.9316480328098202,0.722056951513395,0.4894467896023106,0.44343800322061194,0.465307846657514,0.4441674922466736,0.9592282108891197,0.04000057981191546,0.2881,count,content,xgb,0,124179
0.47388012136875796,0.9326093484160402,0.7230536358624704,0.488264970388243,0.44815784175558687,0.4673525089229477,0.44614779595373755,0.9591393000370436,0.04000057981191546,0.28807,count,content,xgb,1,124178
0.4831761724592647,0.9320661402205848,0.7237733247196086,0.491386925795053,0.44795651298570566,0.46866771985255395,0.44759358992013043,0.9593728357680105,0.04000057981191546,0.29001,count,content,xgb,2,124178
0.48372185364708553,0.9336736130859679,0.7226995142475723,0.4875,0.4475538554459432,0.466673664322452,0.44543940182801955,0.9590829293433619,0.04000057981191546,0.29044,count,content,xgb,3,124178
0.4756299035751899,0.9334965606026933,0.7193644128283696,0.4811155028546333,0.4411113348097443,0.46024577250288834,0.43877092348873814,0.9586158578814282,0.04000057981191546,0.2888,count,content,xgb,4,124178
0.4522145865571845,0.9288441276284215,0.7139076151168979,0.433271719038817,0.4718196457326892,0.4517248024667566,0.42786048792067843,0.9541790479871798,0.04000057981191546,0.2125,count,content,lgbm,0,124179
0.44444763536196596,0.9306421931771359,0.7113488142158985,0.4247146222141692,0.47191463660157035,0.4470722868586687,0.422768143011387,0.9533089597191129,0.04000057981191546,0.21364,count,content,lgbm,1,124178
0.4513661087507759,0.9290634551462491,0.7131599661878676,0.4254558455488023,0.47916247231729414,0.4507148944228766,0.42640972260936993,0.9532848008503921,0.04000057981191546,0.21262,count,content,lgbm,2,124178
0.45739990383582824,0.9309550439093757,0.7180568841067563,0.4565390749601276,0.4610428830279847,0.45877992587398575,0.43611433715169257,0.956489877434006,0.04000057981191546,0.23556,count,content,lgbm,3,124178
0.4519105160409305,0.9316317028607783,0.7151444743790834,0.4361208974596699,0.47352526676062007,0.4540540540540541,0.43033087756125277,0.9544524795052264,0.04000057981191546,0.21307,count,content,lgbm,4,124178
0.40045331543450796,0.9087108404358226,0.6738197889980174,0.524822695035461,0.2830112721417069,0.3677259055838891,0.3494912229618269,0.9610642701261888,0.04000057981191546,0.74063,count,content,mlp,0,124179
0.4180658422415402,0.9158052460818074,0.7083820473671512,0.38354763296317945,0.528488020938192,0.444500889001778,0.4174986509511722,0.947164554107813,0.04000057981191546,0.04244,count,content,mlp,1,124178
0.4203330532328444,0.9144438327057784,0.6733305249507006,0.5636515912897823,0.27098852426011677,0.36600951733514614,0.34910342940072725,0.9624490650517805,0.04000057981191546,0.8082,count,content,mlp,2,124178
0.43457544903149603,0.9157431304032524,0.7077347324334458,0.3735253772290809,0.5482182403865512,0.44431753283837805,0.4165574380566833,0.9451513150477541,0.04000057981191546,0.02296,count,content,mlp,3,124178
0.434241277730043,0.9165820602317157,0.6457364637392041,0.6724949562878278,0.20132876988121604,0.3098853424233034,0.2969266209195238,0.9641321329059898,0.04000057981191546,0.97875,count,content,mlp,4,124178
0.45552257406228974,0.8993368008990839,0.6951719107741399,0.3254797441364606,0.6145330112721417,0.42556453861165316,0.39385796612354296,0.9336280691582313,0.04000057981191546,-0.91775,count,content,svc,0,124179
0.4331696844282306,0.89175131012952,0.6683803689588345,0.27145538304043676,0.6406281457620294,0.3813290191143867,0.34449699519309374,0.9168532268195655,0.04000057981191546,-0.93908,count,content,svc,1,124178
0.4506933301807232,0.8999163544327846,0.6814814318216618,0.29561700526711815,0.6327763237366619,0.40297454965061863,0.36854426471618174,0.9250028185346841,0.04000057981191546,-0.93212,count,content,svc,2,124178
0.4605580978475675,0.9033735107776623,0.6785036626711171,0.28712696450644537,0.6547211596537145,0.39918983612594366,0.3638112062770569,0.9211696113643318,0.04000057981191546,-0.9379,count,content,svc,3,124178
0.4546018666429201,0.8987299947932774,0.6925087860880775,0.3232137048682641,0.600161063015905,0.4201550387596899,0.38835182623912734,0.9337402760553399,0.04000057981191546,-0.90535,count,content,svc,4,124178
0.3370651114628031,0.8884973476169422,0.6565144886690693,0.33843098311817277,0.34299516908212563,0.34069779066280115,0.3130302707375845,0.9468911812786381,0.04000057981191546,0.17691,count,combined,logreg,0,124179
0.32110912987303275,0.8834954744227406,0.6487285913844102,0.32472472472472474,0.3265552647473324,0.32563742220437664,0.2974574146934432,0.9459002399780959,0.04000057981191546,0.17795,count,combined,logreg,1,124178
0.3358440081324919,0.8851422677961702,0.6589429259969551,0.33867541996524425,0.3531306623716529,0.3457520205006899,0.31789853627495956,0.9465444764773148,0.04000057981191546,0.17737,count,combined,logreg,2,124178
0.34288757864777053,0.8906907533163697,0.6597122619502984,0.3432512315270936,0.35071471713307834,0.34694284007169884,0.31942784094982346,0.9471887129765337,0.04000057981191546,0.17758,count,combined,logreg,3,124178
0.3304557431556143,0.8847707449380826,0.6541307479144184,0.31656700668308124,0.36239178578618886,0.33793297662630245,0.3084026860078113,0.9432024996376169,0.04000057981191546,0.1602,count,combined,logreg,4,124178
0.34236809105298155,0.885228339800371,0.6623998993859361,0.34873617693522907,0.355475040257649,0.35207336523126,0.32480240141371497,0.9476562059607502,0.04000057981191546,-0.57698,count,combined,linsvc,0,124179
0.3273158471700663,0.881701819183972,0.6520627026135604,0.3504061371841155,0.3126635796255285,0.33046068730716033,0.304214076265766,0.9493227463801962,0.04000057981191546,-0.54872,count,combined,linsvc,1,124178
0.3439031580866794,0.8825639334614623,0.6645684633724551,0.3321864785824875,0.38876585464062813,0.35825602968460113,0.32932435365079327,0.9442896487300488,0.04000057981191546,-0.59924,count,combined,linsvc,2,124178
0.35132566204846116,0.8897178846560725,0.6661215119117907,0.3368200836820084,0.38896718341050934,0.36102027468933945,0.3323982344064347,0.9449258322730274,0.04000057981191546,-0.59974,count,combined,linsvc,3,124178
0.33507982401758735,0.8823841568729808,0.6581394782719482,0.32438162544169613,0.3696396215019126,0.3455349581255293,0.3164089046702241,0.9439916893491601,0.04000057981191546,-0.59881,count,combined,linsvc,4,124178
0.45064068760984693,0.928843352605107,0.7136317577518637,0.45510708401976935,0.44484702093397743,0.4499185667752443,0.42726658134682716,0.9564821749249068,0.04000057981191546,0.23598,count,combined,histgb,0,124179
0.44762822309012656,0.9300420354766081,0.7144793785423346,0.43135469774217045,0.4769478558486008,0.45300697963476433,0.42902200683976377,0.9539290373496111,0.04000057981191546,0.21332,count,combined,histgb,1,124178
0.4467365008019069,0.9288436977117569,0.7147932828377315,0.4299099099099099,0.48037044493658143,0.4537415612817343,0.4296640641050258,0.9537357663998454,0.04000057981191546,0.21248,count,combined,histgb,2,124178
0.45262176433713763,0.9298861686956075,0.7143898260003625,0.4256410256410256,0.484598349104087,0.45321031820749386,0.42888670566854936,0.9532284301567105,0.04000057981191546,0.21171,count,combined,histgb,3,124178
0.4499638519447868,0.9305535381611513,0.7157480669717099,0.4346632503660322,0.47815582846788807,0.4553734061930783,0.4315527105576561,0.9542511555992205,0.04000057981191546,0.21205,count,combined,histgb,4,124178
